transaction_amount,transaction_time,distance_from_home_km,merchant_risk_score,device_trust_score,failed_attempts,previous_transactions,account_age_days,online_transaction,international_transaction,is_fraud
30.02,74014,13.26,0.178,0.645,0,5,55,0,0,0
17.97,45923,13.37,0.405,0.68,0,13,106,1,0,0
19.13,71630,15.34,0.176,0.599,0,9,1331,1,0,0
32.34,71468,29.16,0.266,1.0,0,9,162,0,1,0
28.19,80238,50.61,0.142,0.59,1,9,628,0,0,0
55.92,43228,1.48,0.236,1.0,0,8,538,0,0,0
18.46,12593,16.87,0.222,0.891,0,12,334,1,0,0
10.23,178,13.36,0.164,0.602,0,12,633,1,1,0
36.14,1911,0.27,0.11,0.982,1,14,808,1,0,0
18.5,50651,42.39,0.258,0.746,2,9,1447,1,0,0
50.75,59341,2.75,0.361,0.469,0,14,1736,1,0,0
27.28,70048,3.05,0.056,0.561,0,16,2109,0,0,0
45.78,84595,1.24,0.139,1.0,1,12,784,1,0,0
106.83,51322,77.56,0.474,0.639,2,9,156,1,0,1
30.41,18716,4.86,0.19,0.881,1,9,250,1,1,0
15.5,3989,10.69,0.233,0.641,0,11,1634,1,0,0
10.21,84674,26.92,0.331,0.669,0,13,436,0,0,0
13.61,30447,1.4,0.026,0.868,1,5,564,1,0,0
17.54,67586,49.2,0.34,0.829,2,11,1097,0,0,0
73.39,73989,9.88,0.094,0.734,0,8,2997,1,0,0
17.17,80836,23.32,0.193,0.511,0,11,2050,1,0,0
9.8,37124,0.3,0.2,1.0,0,9,479,1,0,0
30.12,31746,11.39,0.179,0.564,0,4,1077,1,0,0
27.75,4542,0.05,0.143,1.0,0,5,775,1,1,0
18.29,79063,4.52,0.072,0.817,0,6,354,0,0,0
23.83,4868,14.85,0.229,0.66,0,5,44,1,1,0
59.2,8124,19.15,0.322,0.777,0,14,682,1,0,0
46.37,72158,4.15,0.283,0.993,1,15,154,1,0,0
43.27,64354,34.18,0.059,0.938,0,11,1555,1,1,0
10.52,72119,5.24,0.365,0.566,1,12,316,1,0,0
272.94,12487,3.08,0.155,0.65,0,9,1363,1,0,0
62.87,12955,10.14,0.247,0.628,1,8,356,0,0,0
41.0,65334,20.04,0.316,0.87,0,8,83,0,1,0
10.68,56229,112.52,0.094,0.928,0,10,387,1,0,0
57.87,55574,13.56,0.127,0.521,0,11,1055,0,0,0
18.16,65829,13.88,0.339,0.78,1,7,290,0,1,0
23.21,55500,1.53,0.27,0.971,0,9,66,0,0,0
7.07,8484,36.29,0.5,0.89,0,19,168,1,0,0
10.04,63877,5.02,0.11,0.925,1,14,1046,1,0,0
38.51,83081,34.14,0.267,0.615,0,8,3070,0,0,0
60.64,57754,60.37,0.412,0.945,0,4,576,0,0,0
46.9,66044,36.55,0.096,0.681,1,13,566,1,0,0
45.63,28531,25.71,0.203,0.959,0,8,521,1,0,0
25.74,44249,23.15,0.083,0.567,1,7,1062,1,0,0
19.58,17777,15.11,0.073,0.461,0,7,2893,0,0,0
34.16,10810,3.9,0.172,1.0,0,5,538,0,0,0
52.31,62210,37.72,0.223,1.0,0,12,152,0,0,0
27.22,26552,16.22,0.587,0.661,0,9,1139,1,1,0
71.39,29812,24.56,0.215,0.273,1,10,1092,0,0,0
22.83,49858,11.71,0.063,0.465,1,9,60,1,0,0
12.38,83218,5.6,0.3,0.594,0,15,799,1,0,0
26.89,48480,41.06,0.204,0.474,0,10,248,1,0,0
29.51,56765,10.48,0.111,0.698,1,6,433,0,0,0
25.39,69394,50.38,0.107,0.784,0,8,579,0,0,0
75.53,85027,84.33,0.048,0.587,0,4,3496,0,0,0
51.64,53871,44.3,0.27,0.521,0,10,2759,1,0,0
8.63,66276,3.43,0.118,0.607,0,13,433,1,0,0
92.53,28868,48.28,0.49,0.626,0,6,84,1,0,0
3.02,53051,18.32,0.111,0.799,0,11,1959,1,0,0
151.54,59681,6.91,0.022,0.715,0,10,261,1,0,0
21.55,32438,2.44,0.245,0.618,1,5,148,1,0,0
23.3,29437,8.16,0.203,0.717,1,11,755,1,0,0
25.84,34202,3.7,0.225,0.891,0,12,1420,1,0,0
36.9,38310,0.65,0.265,1.0,0,13,2093,0,0,0
27.11,48366,110.09,0.141,0.512,0,4,1271,1,0,0
24.37,50473,44.53,0.111,0.719,0,8,2853,1,0,0
77.26,56361,33.58,0.049,0.771,0,4,716,0,0,0
42.63,58354,5.36,0.063,1.0,0,11,2056,1,1,0
12.59,61527,0.7,0.296,0.665,0,7,502,1,0,0
49.04,65711,16.6,0.194,0.839,1,9,1787,1,1,0
41.23,43285,33.84,0.424,1.0,1,12,625,1,0,0
17.53,79190,82.31,0.032,0.738,1,8,176,1,0,0
51.1,48407,46.43,0.145,0.487,0,8,564,0,1,0
23.9,83359,55.99,0.14,1.0,0,15,156,1,0,0
22.71,55090,6.82,0.292,0.629,1,8,527,0,0,0
22.22,208,4.22,0.188,0.956,0,10,325,1,0,0
3.89,31321,7.12,0.225,0.903,0,7,2664,0,1,0
17.79,13905,3.73,0.29,0.47,1,7,917,1,0,0
47.97,247,40.05,0.263,0.696,0,6,553,1,0,0
26.63,35662,58.34,0.252,0.838,1,10,74,0,1,0
428.52,62821,11.57,0.182,0.64,2,15,768,0,1,1
58.66,11966,52.37,0.253,0.465,0,17,1117,1,0,0
21.35,61457,1.42,0.041,0.935,1,7,998,1,0,0
10.2,18130,28.28,0.194,0.766,0,9,1309,0,0,0
158.35,51713,18.74,0.024,1.0,0,7,662,1,0,0
11.68,66653,8.1,0.183,0.96,0,8,2031,0,0,0
54.79,19353,36.55,0.188,0.711,1,11,754,0,0,0
56.89,74768,12.42,0.433,0.233,2,8,95,1,0,1
30.22,46318,13.45,0.376,0.744,1,9,799,0,0,0
13.17,14863,30.93,0.133,0.642,0,9,169,0,0,0
10.06,71322,10.32,0.046,0.839,0,11,824,0,0,0
41.17,6320,48.34,0.159,0.891,1,7,567,1,0,0
37.5,52354,50.14,0.538,1.0,0,6,2135,0,1,0
67.74,49449,5.66,0.062,0.785,0,9,962,1,0,0
26.38,41957,14.51,0.075,0.75,0,9,2479,1,0,0
160.18,11036,14.14,0.071,0.68,0,8,457,1,0,0
33.61,11393,13.19,0.214,0.549,1,7,653,0,0,0
42.67,14698,17.43,0.274,0.963,0,12,949,1,0,0
9.15,2663,1.93,0.23,0.718,0,10,487,0,1,0
16.59,18699,51.02,0.368,0.535,0,8,2250,1,0,0
41.09,3558,8.56,0.168,0.556,0,9,347,1,0,0
25.35,41873,0.05,0.045,0.713,0,10,1222,0,0,0
31.51,78040,28.89,0.09,0.843,0,7,293,1,0,0
14.11,52580,26.28,0.416,0.948,1,12,330,0,0,0
29.89,53893,102.1,0.041,1.0,0,8,90,1,0,0
29.81,66540,31.76,0.195,0.701,0,11,849,1,0,0
10.55,58653,10.11,0.131,0.596,0,6,4779,0,1,0
45.33,32222,76.24,0.41,0.871,1,9,571,0,0,0
6.96,2593,11.37,0.287,0.686,0,7,272,1,0,0
31.42,5817,43.04,0.349,0.804,0,12,99,1,1,0
111.33,48539,10.22,0.045,0.718,1,10,703,1,0,0
46.73,5063,1.25,0.122,0.717,0,14,921,1,0,0
46.5,19786,33.09,0.097,0.25,1,7,1672,0,0,0
13.22,78607,10.78,0.028,0.824,0,11,2181,1,0,0
111.64,42680,10.35,0.078,0.505,0,14,2981,0,0,0
81.56,38938,31.46,0.177,0.539,1,10,1721,1,0,0
13.81,75243,9.72,0.249,0.179,0,11,902,0,0,0
18.54,40752,3.14,0.482,0.349,1,4,68,1,0,0
73.97,77337,12.96,0.171,0.869,0,11,1720,1,0,0
114.08,37510,43.41,0.268,0.747,0,10,1658,1,0,0
9.86,55817,3.49,0.278,0.62,0,8,449,1,0,0
12.15,15658,20.21,0.132,0.708,1,11,1124,1,0,0
24.17,58477,3.55,0.109,0.501,0,16,88,1,1,0
4.77,46512,1.26,0.394,0.811,0,10,549,1,0,0
27.53,67038,11.9,0.273,0.823,0,7,1467,0,0,0
70.01,62063,26.82,0.511,0.845,0,11,2240,0,1,0
8.58,8458,8.04,0.157,0.805,0,8,1612,1,0,0
30.01,56532,14.75,0.073,0.331,0,8,404,0,0,0
17.02,57397,16.9,0.19,0.522,0,7,502,1,1,0
100.68,25376,46.02,0.011,0.866,1,5,109,1,0,0
17.19,20804,42.73,0.056,0.961,0,9,2137,1,0,0
91.4,81633,0.06,0.306,1.0,0,8,509,1,0,0
16.81,45151,13.36,0.29,0.999,0,10,1103,1,0,0
50.25,29015,26.68,0.26,0.458,0,12,690,1,0,0
33.17,22732,47.83,0.277,0.851,0,4,406,0,0,0
24.27,49206,1.25,0.064,0.437,0,4,2774,1,1,0
14.41,7474,24.74,0.289,0.8,0,8,967,1,0,0
35.11,56600,46.13,0.253,0.758,0,8,2635,0,0,0
19.06,34582,7.36,0.197,0.568,0,15,147,1,1,0
15.61,59057,5.74,0.197,0.553,2,10,305,1,0,0
88.07,76077,15.77,0.086,0.623,0,10,88,1,1,0
42.01,78043,82.14,0.2,0.828,1,10,787,0,0,0
45.37,7147,29.51,0.157,0.934,0,5,427,0,1,0
19.82,78251,13.81,0.07,0.784,0,10,2319,0,0,0
23.36,4236,0.53,0.125,1.0,0,8,566,1,0,0
22.22,63632,20.34,0.342,0.423,0,6,1858,1,0,0
35.51,23496,10.72,0.142,1.0,0,11,409,0,0,0
45.31,49256,5.14,0.031,0.92,0,8,58,0,0,0
26.46,60133,17.34,0.133,0.773,0,10,2005,1,0,0
14.38,15225,10.44,0.16,1.0,0,16,717,1,0,0
49.82,59293,0.99,0.419,0.525,0,9,847,1,0,0
27.85,53536,32.32,0.091,0.48,0,8,567,0,0,0
8.56,62071,32.97,0.129,0.95,0,10,1124,1,0,0
4.91,73397,24.11,0.081,0.627,0,8,2921,1,0,0
34.41,33976,45.94,0.462,0.577,0,7,424,0,0,0
13.96,13528,5.68,0.077,0.736,0,11,155,0,1,0
38.28,12566,8.43,0.048,0.594,0,7,306,1,0,0
14.58,2995,15.34,0.265,0.642,1,14,240,1,0,0
30.16,73178,1.55,0.158,0.705,1,9,360,0,0,0
20.03,1906,53.76,0.23,0.65,0,8,1075,0,0,0
110.12,50862,16.86,0.148,0.73,0,11,953,0,1,0
57.99,4179,9.81,0.274,0.688,0,9,296,1,0,0
79.67,26167,16.25,0.105,0.709,0,4,2764,1,0,0
27.64,49159,9.83,0.127,0.743,0,14,641,1,1,0
52.35,44693,8.43,0.14,0.671,0,10,2903,0,0,0
29.18,69181,14.86,0.197,0.868,1,11,32,0,0,0
87.85,9846,16.44,0.235,0.597,0,15,731,0,0,0
25.58,74206,14.2,0.195,0.854,0,12,783,0,0,0
8.86,12119,19.85,0.156,0.757,0,5,30,0,0,0
5.48,77425,38.24,0.188,0.547,0,12,511,0,0,0
102.99,34782,1.47,0.073,0.774,1,9,402,0,0,0
39.76,23509,41.72,0.125,0.862,1,3,412,0,0,0
41.91,59920,6.49,0.061,0.715,1,7,386,1,0,0
89.27,18011,7.26,0.394,0.449,0,11,101,1,0,0
7.23,21108,22.87,0.08,0.772,1,9,753,1,0,0
20.35,25986,92.9,0.517,0.835,0,8,748,0,0,0
22.45,40293,0.44,0.131,0.745,0,9,4635,1,0,0
49.1,42132,27.96,0.239,0.425,0,6,2454,0,1,0
15.58,7218,29.84,0.03,0.709,0,7,630,1,0,0
10.37,26457,21.31,0.052,0.676,0,16,415,0,0,0
10.3,19568,0.24,0.222,0.521,0,10,3185,1,0,0
68.0,8618,23.31,0.111,0.914,0,6,136,1,0,0
14.97,84465,3.05,0.456,0.974,0,8,636,1,0,0
17.43,26231,2.03,0.253,0.554,0,11,310,1,0,0
45.04,35537,29.77,0.217,0.909,0,8,380,1,0,0
15.5,64992,30.12,0.37,0.784,1,5,718,1,0,0
6.93,71907,55.16,0.209,0.667,0,9,2345,0,0,0
7.65,52196,0.08,0.313,0.95,1,15,1051,0,0,0
25.91,47931,11.9,0.086,0.703,0,6,96,0,1,0
40.36,13077,0.31,0.074,0.709,0,9,422,0,0,0
23.06,77335,11.34,0.046,0.596,0,9,1513,1,0,0
38.26,41355,16.92,0.054,0.68,0,10,757,1,0,0
7.46,82747,18.86,0.114,0.771,0,13,1830,1,1,0
7.88,40596,11.0,0.009,0.757,0,9,952,1,0,0
164.54,56655,32.3,0.172,0.718,0,7,1120,0,0,0
72.69,40099,13.43,0.07,0.645,1,9,425,0,0,0
50.16,11782,18.2,0.404,0.723,0,15,123,1,0,0
15.99,84924,40.25,0.067,0.661,0,11,1859,1,0,0
22.41,21044,4.79,0.358,0.962,0,8,1057,1,0,0
27.08,47259,9.67,0.055,0.634,0,15,613,1,0,0
77.59,82711,18.42,0.194,0.458,1,10,235,1,1,0
37.42,29452,36.48,0.294,0.5,0,16,1457,0,0,0
41.29,53738,13.85,0.281,1.0,1,10,439,1,0,0
23.71,51200,1.89,0.247,0.899,0,9,255,1,0,0
51.12,38247,112.36,0.236,0.604,0,8,1220,0,0,0
34.53,51826,30.77,0.277,0.735,0,9,750,1,0,0
28.08,11600,32.07,0.307,0.587,0,16,2379,1,1,0
14.96,24104,15.64,0.019,0.7,0,10,210,1,0,0
24.76,59578,19.8,0.214,1.0,0,7,470,1,0,0
11.43,19994,128.1,0.273,0.953,2,9,66,1,0,0
26.26,77772,22.6,0.21,0.747,0,12,653,1,0,0
29.11,12839,6.18,0.113,0.288,0,13,167,0,0,0
3.96,9401,83.37,0.069,0.777,0,10,535,0,0,0
22.55,68812,19.29,0.144,0.758,1,6,1814,0,0,0
10.58,78159,0.52,0.044,0.725,0,8,402,0,0,0
40.4,20257,21.29,0.074,0.575,1,14,1366,1,0,0
45.14,39215,1.83,0.101,0.952,0,11,3292,1,0,0
19.28,80720,18.75,0.143,0.639,0,11,2243,0,0,0
42.07,73710,43.62,0.022,0.867,0,5,1035,1,0,0
43.5,50854,19.35,0.48,0.826,0,10,146,1,0,0
22.56,50687,11.69,0.505,0.685,0,9,298,1,0,0
92.52,26573,53.56,0.207,0.919,0,17,436,0,0,0
15.18,75525,65.64,0.326,0.582,0,12,1235,1,0,0
87.98,70603,10.67,0.23,0.764,0,9,1365,1,0,0
22.64,69857,17.28,0.275,1.0,0,7,2618,0,0,0
13.81,56305,101.75,0.016,0.552,0,13,330,1,0,0
20.47,65564,4.9,0.148,0.726,0,6,468,0,0,0
11.25,78427,8.85,0.127,0.81,0,6,746,1,0,0
50.79,62404,13.98,0.42,0.799,0,6,456,1,0,0
7.52,74708,2.66,0.14,0.812,0,7,294,1,1,0
82.41,80486,7.94,0.272,0.579,0,4,1969,1,0,0
12.82,5108,19.67,0.068,0.757,0,8,145,1,0,0
52.95,48741,6.49,0.056,0.648,0,6,490,1,0,0
27.64,73057,28.98,0.14,1.0,0,7,1012,1,0,0
33.67,6615,10.68,0.06,0.734,0,5,156,1,0,0
16.91,22842,2.35,0.063,0.416,0,10,274,1,0,0
35.95,28537,36.15,0.153,0.814,0,7,2880,1,0,0
30.2,76054,20.95,0.301,0.967,0,8,1801,0,0,0
8.45,74567,43.56,0.197,0.781,0,7,1948,1,0,0
12.55,2414,11.16,0.012,0.629,0,5,1895,1,0,0
17.59,69962,0.49,0.07,0.634,0,8,577,1,0,0
14.82,24972,1.2,0.198,0.783,0,10,591,0,0,0
73.87,5697,39.67,0.02,0.948,1,11,1964,1,1,0
27.27,36350,13.22,0.229,0.909,1,9,128,1,0,0
14.54,12170,93.65,0.105,0.765,0,6,157,1,0,0
18.31,27181,44.34,0.178,0.575,3,12,39,0,0,0
18.11,56349,0.41,0.171,0.738,0,12,2073,1,0,0
21.53,61702,51.0,0.137,0.778,0,12,359,0,0,0
11.47,6551,5.98,0.079,0.673,0,11,1771,1,1,0
14.14,27742,16.65,0.133,0.443,0,5,1975,1,0,0
50.06,25519,17.64,0.187,0.843,1,10,91,1,0,0
31.45,5085,1.54,0.09,0.937,0,7,1894,1,0,0
24.0,26361,3.36,0.251,1.0,0,9,755,1,0,0
27.17,75209,13.75,0.08,0.622,1,8,71,0,0,0
26.14,19499,25.72,0.136,0.579,1,7,3073,1,0,0
22.94,31804,7.68,0.143,0.757,0,11,69,1,0,0
41.0,22041,18.68,0.088,0.848,0,13,3226,1,0,0
38.65,1386,11.92,0.537,0.674,0,12,1972,0,0,0
7.71,70776,24.88,0.398,0.702,0,10,433,1,0,0
24.4,80368,13.81,0.014,1.0,0,8,639,1,0,0
8.13,75933,47.7,0.232,0.44,0,11,2175,1,0,0
45.08,9472,102.98,0.541,0.646,1,8,814,0,0,0
50.11,34366,61.06,0.335,0.541,0,10,557,1,0,0
16.63,14606,4.62,0.081,0.703,0,10,1450,1,0,0
24.69,49464,15.27,0.186,0.454,0,9,51,1,0,0
5.01,70772,15.35,0.226,1.0,0,6,2818,1,0,0
59.04,3859,45.89,0.091,0.665,0,8,1855,1,1,0
47.83,21681,11.05,0.23,0.875,0,12,1720,1,1,0
68.04,18548,19.94,0.095,1.0,0,8,59,1,1,0
89.05,83619,23.49,0.066,0.869,0,12,419,0,0,0
10.18,60412,2.96,0.101,0.739,0,10,1333,0,0,0
55.17,34546,20.41,0.019,0.778,1,11,1562,1,0,0
88.54,15524,7.09,0.376,0.626,0,9,1249,1,0,0
8.2,53421,5.79,0.387,0.677,0,8,791,1,0,0
23.64,61046,7.2,0.159,1.0,0,12,533,0,1,0
20.27,17132,2.62,0.263,0.857,1,11,1256,1,0,0
53.75,39066,1.81,0.066,0.647,1,17,2206,0,0,0
3.99,54930,26.02,0.232,1.0,0,8,1350,0,0,0
115.9,31314,70.75,0.061,0.714,0,7,1092,0,0,0
24.78,50959,29.12,0.07,0.963,0,10,225,1,0,0
56.42,24562,9.34,0.103,0.876,0,14,254,1,0,0
25.84,24288,10.2,0.36,0.724,0,7,406,1,0,0
40.19,10473,19.49,0.133,0.639,0,7,354,0,0,0
4.23,67745,50.3,0.473,0.869,0,15,306,1,0,0
19.93,45182,5.66,0.037,1.0,0,13,279,0,0,0
53.42,51892,15.8,0.029,0.7,0,9,1374,1,0,0
34.16,62557,17.28,0.248,0.892,1,5,2300,1,0,0
7.32,78936,66.92,0.186,0.584,0,5,641,0,1,0
28.48,35595,19.21,0.061,0.853,0,15,2414,1,0,0
14.08,30968,37.95,0.123,0.858,1,9,928,0,0,0
13.14,54332,2.3,0.342,0.705,0,12,1906,0,0,0
8.03,32374,9.9,0.167,0.628,1,12,67,1,0,0
44.48,84663,23.63,0.024,0.864,0,9,1420,0,1,0
66.05,5896,28.3,0.099,0.929,0,14,1010,1,0,0
147.84,30261,54.12,0.258,0.819,0,12,951,1,0,0
8.34,83055,22.32,0.074,0.866,0,11,1021,1,0,0
50.09,83630,8.55,0.061,1.0,0,3,936,1,0,0
52.8,56436,19.36,0.186,0.948,0,8,572,1,0,0
17.04,53126,31.08,0.222,0.548,1,6,219,1,0,0
13.01,23578,38.35,0.08,0.742,0,8,128,0,0,0
11.37,69039,72.32,0.093,0.672,0,11,90,1,0,0
17.78,57022,5.29,0.121,0.692,0,7,66,1,0,0
31.88,23402,27.04,0.336,0.705,0,7,443,0,1,0
80.49,48802,5.59,0.059,1.0,1,10,293,1,0,0
65.65,40863,9.56,0.235,0.495,0,10,59,1,0,0
7.45,73165,3.85,0.436,0.631,0,9,717,1,0,0
14.42,23230,37.07,0.176,0.71,0,9,1032,1,0,0
31.93,32752,68.3,0.282,0.447,5,6,300,1,0,1
15.11,68594,0.76,0.26,0.57,0,13,617,0,0,0
25.91,49310,41.98,0.19,0.639,0,12,928,1,0,0
221.58,29623,72.6,0.223,0.51,3,10,694,1,1,1
68.2,44510,16.69,0.35,0.685,0,6,2795,1,0,0
5.87,73957,34.48,0.056,0.898,1,6,474,1,0,0
7.28,71161,17.67,0.18,0.684,1,3,6070,1,1,0
62.84,21171,6.57,0.28,0.796,1,6,369,0,0,0
125.97,14031,59.16,0.016,0.913,0,9,797,1,0,0
21.49,67216,22.51,0.387,0.848,2,10,1284,1,0,0
26.11,22686,66.93,0.226,0.671,0,10,874,1,0,0
56.07,59924,46.87,0.43,0.754,0,6,701,1,0,0
34.18,14630,52.31,0.154,0.844,0,11,1491,1,1,0
228.16,68520,106.17,0.427,0.322,2,14,404,1,1,1
18.39,1823,109.18,0.421,0.916,0,10,342,0,0,0
7.74,84248,47.83,0.067,0.662,0,6,499,1,0,0
32.67,79284,10.3,0.052,0.855,1,6,520,1,0,0
25.19,32672,56.68,0.063,0.848,0,9,693,1,0,0
19.1,57702,35.19,0.101,0.66,1,10,476,1,0,0
12.16,74740,32.29,0.269,0.847,0,10,497,0,1,0
13.19,57125,0.16,0.225,0.81,0,6,1034,1,1,0
24.45,15606,3.02,0.529,0.02,2,9,149,1,1,1
54.89,37979,29.67,0.138,0.697,0,6,1126,1,0,0
20.87,68430,8.17,0.031,0.402,0,10,441,1,0,0
19.18,84615,1.51,0.318,0.62,1,9,2207,1,0,0
13.7,53193,8.42,0.195,0.673,0,13,384,1,0,0
57.37,5410,45.49,0.126,0.903,0,7,452,0,0,0
27.79,39392,15.9,0.332,0.506,0,9,321,1,0,0
36.39,72333,23.9,0.217,0.636,0,14,2036,1,0,0
36.12,54788,40.3,0.129,0.763,0,8,64,0,1,0
21.2,82767,9.77,0.146,0.797,0,8,627,0,1,0
10.67,4884,0.28,0.234,0.496,0,6,135,1,0,0
12.22,18745,9.76,0.082,1.0,0,10,283,0,0,0
17.39,44600,336.0,0.557,0.098,2,14,482,1,1,1
15.17,82417,16.46,0.041,0.711,0,5,1681,1,0,0
19.53,34936,21.09,0.054,0.775,0,9,3590,1,0,0
10.94,7133,35.72,0.267,0.787,0,7,941,0,0,0
10.25,35179,3.05,0.228,0.442,0,5,336,0,0,0
14.65,28832,33.1,0.211,0.783,0,10,192,1,1,0
104.66,82583,8.84,0.3,0.809,0,4,1815,0,0,0
45.9,74277,12.28,0.107,0.811,0,10,124,1,1,0
17.79,58417,7.85,0.147,0.877,0,10,1415,1,0,0
64.48,70378,4.17,0.343,0.561,0,10,289,1,0,0
24.0,43096,11.21,0.173,0.486,0,4,638,1,1,0
80.12,17276,2.49,0.121,0.801,0,4,271,1,1,0
159.08,60112,46.57,0.173,0.934,1,9,327,1,0,0
61.72,42208,9.13,0.024,0.582,0,5,34,1,0,0
29.24,67969,26.51,0.109,0.776,0,7,320,0,0,0
47.44,50342,8.8,0.394,0.829,0,8,1829,0,0,0
27.44,22411,5.92,0.024,0.758,0,11,1647,1,0,0
6.24,16720,31.26,0.128,0.83,0,11,400,1,0,0
16.06,29261,24.45,0.373,0.597,0,6,543,0,0,0
12.66,33202,6.15,0.116,0.575,1,7,356,0,1,0
15.78,83191,23.67,0.246,0.751,0,9,3961,0,0,0
113.86,29739,0.13,0.233,1.0,0,10,1799,1,0,0
66.53,75559,4.87,0.356,0.785,0,6,1441,1,0,0
38.58,59500,32.53,0.19,0.971,0,9,1755,1,0,0
51.93,1767,13.2,0.393,0.588,1,11,38,0,0,0
5.97,45598,5.69,0.16,0.621,0,8,667,1,0,0
48.55,10184,17.63,0.437,0.616,0,11,41,1,0,0
57.5,24249,15.65,0.212,0.672,0,13,1429,0,0,0
4.52,68716,25.12,0.06,0.496,0,7,343,1,0,0
50.01,47942,1.88,0.261,0.855,0,7,853,0,0,0
8.68,35079,42.78,0.373,0.87,0,9,249,0,0,0
5.61,74256,1.5,0.185,0.719,0,7,113,0,0,0
78.34,63581,15.12,0.341,0.759,0,12,320,0,0,0
12.11,18769,30.99,0.021,0.947,1,6,1491,1,0,0
15.29,75316,10.57,0.118,0.808,1,13,82,1,0,0
59.84,56294,60.23,0.104,0.524,1,13,49,0,0,0
21.24,61326,35.19,0.125,0.671,0,11,1939,1,0,0
23.47,83564,13.88,0.246,0.807,1,12,276,1,1,0
23.07,34360,5.08,0.14,0.795,0,11,146,1,0,0
35.8,61075,1.11,0.097,0.969,0,8,1348,0,0,0
22.62,48188,40.44,0.176,0.601,0,8,952,0,0,0
29.7,65613,5.4,0.298,0.738,0,8,2054,1,0,0
18.12,71194,7.86,0.098,0.729,0,5,1758,1,0,0
35.93,54702,0.26,0.209,0.508,0,9,930,1,0,0
85.4,28770,35.19,0.437,0.512,1,9,386,1,1,1
123.76,48667,6.55,0.079,1.0,0,8,64,1,0,0
19.99,51845,51.56,0.309,0.414,0,6,234,1,0,0
23.4,23336,37.95,0.219,0.79,0,6,84,1,0,0
32.82,83258,36.73,0.14,0.478,0,10,38,1,0,0
58.65,52446,43.87,0.075,0.984,0,5,429,1,0,0
11.32,11215,5.16,0.157,0.402,0,9,259,1,0,0
29.45,22832,96.66,0.373,0.711,1,8,1387,0,0,0
3.65,80227,6.61,0.371,0.842,0,9,981,1,0,0
21.82,27396,4.06,0.126,0.978,0,10,65,0,0,0
63.96,32223,8.73,0.178,0.711,1,10,396,0,0,0
15.17,24298,18.9,0.166,0.622,1,10,501,1,0,0
31.23,34855,3.32,0.409,0.66,0,3,461,1,0,0
17.76,58481,33.54,0.303,0.602,0,5,364,0,0,0
13.63,74406,11.61,0.544,0.844,0,5,190,1,0,0
58.98,73957,21.01,0.059,0.652,0,10,1960,0,0,0
11.75,64899,33.13,0.225,0.603,0,8,352,0,0,0
34.27,35596,58.04,0.046,0.529,0,7,128,1,0,0
34.7,67848,42.78,0.157,0.701,0,8,197,1,0,0
13.72,55610,19.28,0.25,0.736,0,4,987,0,0,0
30.71,46047,118.25,0.272,0.482,0,7,216,1,1,0
12.83,27908,18.86,0.035,0.631,0,12,285,1,0,0
41.16,24482,19.2,0.233,0.49,0,6,130,1,0,0
9.47,42352,4.31,0.204,0.8,0,11,344,1,0,0
20.66,52887,4.03,0.337,0.894,0,9,204,1,0,0
22.15,12369,4.62,0.082,0.916,1,8,2002,0,0,0
66.05,1660,22.4,0.153,0.711,0,5,1078,1,1,0
30.33,32997,13.41,0.025,0.679,0,9,1162,0,1,0
58.21,26197,12.19,0.185,0.529,0,10,597,1,0,0
42.26,17962,3.41,0.25,0.673,1,12,222,0,1,0
42.04,85707,11.99,0.103,1.0,0,8,211,1,0,0
20.79,65816,11.87,0.189,0.678,0,9,971,1,0,0
61.36,84435,24.24,0.099,0.815,0,8,475,0,1,0
20.39,29201,12.29,0.051,0.965,0,11,138,0,0,0
6.79,49141,13.56,0.116,1.0,0,10,871,1,0,0
22.83,14014,7.96,0.058,0.827,0,7,728,1,0,0
38.97,48078,3.52,0.389,0.703,0,8,1423,1,0,0
7.5,61662,8.92,0.118,0.901,0,14,1478,1,0,0
13.36,85006,1.09,0.113,0.925,0,14,1022,1,0,0
10.13,44211,5.69,0.16,0.528,0,13,1167,1,0,0
50.88,13313,9.82,0.056,0.693,0,15,1458,1,1,0
103.37,38819,3.94,0.4,0.603,0,7,1613,1,0,0
22.93,55085,27.34,0.253,0.568,1,11,1518,1,0,0
41.48,32140,8.24,0.084,1.0,0,9,715,1,1,0
40.63,55913,23.9,0.025,0.267,0,9,1662,0,0,0
93.98,78590,25.81,0.226,0.647,1,14,233,1,0,0
16.09,32781,14.82,0.023,0.823,0,4,206,1,0,0
22.74,32016,14.91,0.177,0.869,0,12,1020,0,0,0
20.64,75129,21.77,0.089,0.778,1,8,110,1,0,0
28.8,51406,7.61,0.12,0.767,0,7,637,0,0,0
201.03,60010,0.54,0.03,0.502,0,12,1587,1,0,0
27.79,81142,25.89,0.01,0.581,0,10,305,1,0,0
13.68,10974,23.45,0.013,0.815,0,13,373,1,0,0
10.77,13067,16.17,0.259,0.892,1,8,188,1,0,0
73.86,32480,52.14,0.184,0.786,0,10,347,0,0,0
13.63,71042,17.76,0.195,0.831,0,6,194,0,0,0
46.1,1098,9.04,0.34,1.0,1,10,660,0,0,0
15.74,8116,31.25,0.028,0.667,0,11,390,1,0,0
9.84,13354,82.02,0.177,0.804,0,7,79,1,0,0
44.0,19588,33.38,0.224,0.851,0,9,167,0,0,0
